club_id,club_code,name_x,domestic_competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,last_season,filename,url_x,competition_id,competition_code,name_y,sub_type,type,country_id,country_name,domestic_league_code,confederation,url_y,is_major_national_league
2227,sk-tavriya-simferopol,SK Tavriya Simferopol ( - 2022),UKR1,,0,,0,,0,RS Lokomotiv,19978,+-0,,2013,../data/raw/transfermarkt-scraper/2013/clubs.json.gz,https://www.transfermarkt.co.uk/sk-tavriya-simferopol/startseite/verein/2227,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
61825,fk-minaj,FC Minaj,UKR1,,25,23.6,1,4.0,0,Minaj-Arena,1312,+€310k,,2023,../data/raw/transfermarkt-scraper/2023/clubs.json.gz,https://www.transfermarkt.co.uk/fk-minaj/startseite/verein/61825,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
63007,lnz-lebedyn,LNZ Cherkasy,UKR1,,26,25.8,11,42.3,3,Cherkasy-Arena,10321,€-1.68m,,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/lnz-lebedyn/startseite/verein/63007,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
660,shakhtar-donetsk,FC Shakhtar Donetsk,UKR1,,31,23.8,13,41.9,11,Arena Lviv,34725,€-14.15m,,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/shakhtar-donetsk/startseite/verein/660,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
9007,arsenal-kiew,Arsenal Kyiv,UKR1,,0,,0,,0,NSK Olimpisky,70050,+-0,,2018,../data/raw/transfermarkt-scraper/2018/clubs.json.gz,https://www.transfermarkt.co.uk/arsenal-kiew/startseite/verein/9007,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
3592,kryvbas-kryvyi-rig,FK Kryvbas Kryvyi Rig,UKR1,,27,24.6,11,40.7,3,Girnyk,3219,+€2.34m,,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/kryvbas-kryvyi-rig/startseite/verein/3592,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
6994,metalurg-zaporizhya-bis-2016-,Metalurg Zaporizhya (-2016),UKR1,,0,,0,,0,Slavutych Arena,11883,+-0,,2015,../data/raw/transfermarkt-scraper/2015/clubs.json.gz,https://www.transfermarkt.co.uk/metalurg-zaporizhya-bis-2016-/startseite/verein/6994,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
2783,metalurg-donetsk,Metalurg Donetsk (- 2015),UKR1,,0,,0,,0,Metalurg,5090,+-0,,2014,../data/raw/transfermarkt-scraper/2014/clubs.json.gz,https://www.transfermarkt.co.uk/metalurg-donetsk/startseite/verein/2783,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
53646,fk-polissya-zhytomyr,FK Polissya Zhytomyr,UKR1,,27,25.4,13,48.1,4,Tsentralnyi Polissya,5928,€-4.70m,,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fk-polissya-zhytomyr/startseite/verein/53646,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
48332,kolos-kovalivka,FK Kolos Kovalivka,UKR1,,26,25.6,6,23.1,2,Kolos,5050,+€1.15m,,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/kolos-kovalivka/startseite/verein/48332,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
85465,karpaty-lviv-2020-,FK Karpaty Lviv,UKR1,,29,25.6,7,24.1,2,Ukraina,28051,€-3.35m,,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/karpaty-lviv-2020-/startseite/verein/85465,UKR1,premier-liga,premier-liga,first_tier,domestic_league,177,Ukraine,UKR1,europa,https://www.transfermarkt.co.uk/premier-liga/startseite/wettbewerb/UKR1,False
